"date","station","var","uni","val"
"2010-06-16","Veterans Park, Bay Pines","temp","c",32.2
"2010-06-16","Mullet Key, bay pier","temp","c",31.8
"2010-06-16","Skyway Fishing Pier, North","temp","c",31.5
"2010-06-21","Safety Harbor","temp","c",30.8
"2010-06-21","Safety Harbor","temp","c",31.1
"2010-06-21","Safety Harbor","temp","c",31.6
"2010-06-21","Safety Harbor","temp","c",31.3
"2010-06-21","Safety Harbor","temp","c",31.5
"2010-06-21","Safety Harbor","temp","c",31.6
"2010-06-22","Mullet Key, bay pier","temp","c",31
"2010-06-22","Skyway Fishing Pier, North","temp","c",30.6
"2010-06-23","Anna Maria Island","temp","c",31.2
"2010-06-23","Skyway Fishing Pier, South","temp","c",30.9
"2010-06-29","Skyway Fishing Pier, North","temp","c",30.5
"2010-06-30","Anna Maria Island","temp","c",30.6
"2010-06-30","Skyway Fishing Pier, South","temp","c",31.2
"2010-07-01","Mullet Key, boat ramp","temp","c",29.2
"2010-07-01","Mullet Key, bay pier","temp","c",28.6
"2010-07-07","Mullet Key, bay pier","temp","c",28.4
"2010-07-07","Skyway Fishing Pier, North","temp","c",28.1
"2010-07-12","Hillsborough River","temp","c",28.6
"2010-07-13","Anna Maria Island","temp","c",31.1
"2010-07-14","Skyway Fishing Pier, South","temp","c",31.3
"2010-07-14","Mullet Key, bay pier","temp","c",31.1
"2010-07-14","Skyway Fishing Pier, North","temp","c",31
"2010-07-20","Mullet Key, bay pier","temp","c",31
"2010-07-20","Skyway Fishing Pier, North","temp","c",30.8
"2010-07-21","Anna Maria Island","temp","c",29.8
"2010-07-21","Skyway Fishing Pier, South","temp","c",31.4
"2010-07-26","Veterans Park, Bay Pines","temp","c",32.1
"2010-07-26","Mullet Key, boat ramp","temp","c",30.8
"2010-07-26","Mullet Key, bay pier","temp","c",30.9
"2010-07-27","Anna Maria Island","temp","c",31.9
"2010-07-28","Skyway Fishing Pier, South","temp","c",31.7
"2010-07-28","Skyway Fishing Pier, North","temp","c",31
"2010-08-03","Anna Maria Island","temp","c",32.3
"2010-08-03","Skyway Fishing Pier, South","temp","c",32.6
"2010-08-04","Mullet Key, bay pier","temp","c",33
"2010-08-04","Skyway Fishing Pier, North","temp","c",1
"2010-08-10","Skyway Fishing Pier, South","temp","c",31.3
"2010-08-10","Anna Maria Island","temp","c",31.2
"2010-08-12","Skyway Fishing Pier, North","temp","c",31
"2010-08-12","Veterans Park, Bay Pines","temp","c",29.2
"2010-08-12","Mullet Key, boat ramp","temp","c",29.5
"2010-08-12","Mullet Key, bay pier","temp","c",29.5
"2010-08-16","Courtney Campbell Cswy W. S-side Beach","temp","c",32.5
"2010-08-17","Mullet Key, bay pier","temp","c",0.61111111
"2010-08-17","Skyway Fishing Pier, North","temp","c",32.1
"2010-08-26","Mullet Key, boat ramp","temp","c",27.5
"2010-08-26","Veterans Park, Bay Pines","temp","c",28.3
"2010-08-26","Mullet Key, bay pier","temp","c",28.1
"2010-08-31","Skyway Fishing Pier, South","temp","c",30.9
"2010-09-01","Anna Maria Island","temp","c",31.8
"2010-09-01","Mullet Key, bay pier","temp","c",28.2
"2010-09-01","Skyway Fishing Pier, North","temp","c",20.8
"2010-09-02","Courtney Campbell Cswy W. Southside Beach","temp","c",29.1
"2010-09-02","Courtney Campbell Cswy, mid span","temp","c",28.7
"2010-09-07","2975 Gulf to Bay Blvd","temp","c",29.5
"2010-09-07","Anna Maria Island","temp","c",31.6
"2010-09-07","Skyway Fishing Pier, South","temp","c",29.3
"2010-09-08","Skyway Fishing Pier, North","temp","c",29.6
"2010-09-09","Mullet Key, boat ramp","temp","c",29.2
"2010-09-09","Howard Franklin Bridge, S of","temp","c",29.7
"2010-09-09","Veterans Park, Bay Pines","temp","c",30.6
"2010-09-09","Howard Franklin Bridge, N of","temp","c",29.8
"2010-09-09","Old Tampa Bay, between CCC and HF Bridges","temp","c",29.3
"2010-09-09","Mullet Key, bay pier","temp","c",29.6
"2010-09-09","Courtney Campbell Cwsy, E end","temp","c",29.5
"2010-09-09","Bayside Brigde, 0.2 mi E of, Old Tampa Bay","temp","c",29.9
"2010-09-14","Anna Maria Island","temp","c",30.2
"2010-09-14","Skyway Fishing Pier, South","temp","c",31.4
"2010-09-15","Courtney Campbell Cswy W. S. Beach","temp","c",29.2
"2010-09-15","Mullet Key, bay pier","temp","c",29
"2010-09-15","Skyway Fishing Pier, North","temp","c",29.4
"2010-09-16","Bayboro Harbor","temp","c",27.9
"2010-09-22","Skyway Fishing Pier, North","temp","c",28.6
"2010-09-23","Veterans Park, Bay Pines","temp","c",29.6
"2010-09-23","Mullet Key, boat ramp","temp","c",28.6
"2010-09-23","Mullet Key, bay pier","temp","c",29.2
"2010-09-27","Courtney Campell Causeway E-side, S of","temp","c",28.5
"2010-09-27","Bayside Bridge, E of","temp","c",28.6
"2010-09-27","Bayside Bridge, W of","temp","c",28.7
"2010-09-27","Bayside Bridge, W of","temp","c",28.1
"2010-09-27","Howard Franklin bridge, N of","temp","c",28.1
"2010-09-27","Howard Franklin bridge, S of","temp","c",28.6
"2010-09-27","Gandy bridge, N of","temp","c",28.8
"2010-09-27","Gandy bridge, N of","temp","c",28.8
"2010-09-27","South of Gandy bridge","temp","c",28.9
"2010-09-27","South of Gandy bridge","temp","c",29.6
"2010-09-27","South of Gandy bridge","temp","c",29.5
"2010-09-29","Mullet Key, Bay pier","temp","c",28.3
"2010-09-29","Skyway Fishing Pier, North","temp","c",28.4
"2010-09-30","Anna Maria Island","temp","c",29.2
"2010-09-30","Skyway Fishing Pier, South","temp","c",29.3
"2010-10-05","Skyway Fishing Pier, North","temp","c",25.2
"2010-10-06","Anna Maria Island","temp","c",23.3
"2010-10-07","Skyway Fishing Pier, South","temp","c",25
"2010-10-07","Mullet Key, boat ramp","temp","c",22.8
"2010-10-07","Veterans Park, Bay Pines","temp","c",23.8
"2010-10-07","Mullet Key, bay pier","temp","c",23
"2010-10-13","Mullet Key, bay pier","temp","c",25.5
"2010-10-13","Skyway Fishing Pier, North","temp","c",25.8
"2010-10-14","Anna Maria Island","temp","c",26.7
"2010-10-14","Skyway Fishing Pier, South","temp","c",26.7
"2010-10-18","Coquina Key, SE of, Tampa Bay","temp","c",24.3
"2010-10-18","Coquina Key, SE of, Tampa Bay","temp","c",24.4
"2010-10-18","Crisp Park","temp","c",25.9
"2010-10-19","Anna Maria Island","temp","c",24
"2010-10-19","Skyway Fishing Pier, South","temp","c",23.8
"2010-10-20","Skyway Fishing Pier, North","temp","c",24.3
"2010-10-27","Mullet Key, bay pier","temp","c",25.8
"2010-10-27","Skyway Fishing Pier, North","temp","c",25.9
"2010-10-28","Anna Maria Island","temp","c",27
"2010-10-28","Skyway Fishing Pier, South","temp","c",26.9
"2010-11-02","Skyway Fishing Pier, South","temp","c",25.6
"2010-11-02","Anna Maria Island","temp","c",25.7
"2010-11-03","Skyway Fishing Pier, North","temp","c",24.9
"2010-11-04","Veterans Park, Bay Pines","temp","c",24.5
"2010-11-04","Mullet Key, bay pier","temp","c",24.4
"2010-11-04","Mullet Key, boat ramp","temp","c",24.5
"2010-11-09","Skyway Fishing Pier, South","temp","c",19.8
"2010-11-09","Anna Maria Island","temp","c",19.3
"2010-11-10","Mullet Key, bay pier","temp","c",19.4
"2010-11-10","Skyway Fishing Pier, North","temp","c",19.6
"2010-11-17","Skyway Fishing Pier, North","temp","c",21
"2010-11-17","Anna Maria Island","temp","c",21.1
"2010-11-18","Skyway Fishing Pier, South","temp","c",22.2
"2010-11-18","Mullet Key, bay pier","temp","c",22.1
"2010-11-18","Mullet Key, boat ramp","temp","c",22.4
"2010-11-18","Veterans Park, Bay Pines","temp","c",23.5
"2010-11-22","Skyway Fishing Pier, South","temp","c",21.3
"2010-11-22","Anna Maria Island","temp","c",21.9
"2010-11-23","Skyway Fishing Pier, North","temp","c",20.9
"2010-11-23","Mullet Key, bay pier","temp","c",21.4
"2010-11-30","Skyway Fishing Pier, South","temp","c",22.5
"2010-12-01","Anna Maria Island","temp","c",23.4
"2010-12-01","Skyway Fishing Pier, North","temp","c",21.9
"2010-12-07","Skyway Fishing Pier, South","temp","c",15.8
"2010-12-07","Anna Maria Island","temp","c",14.7
"2010-12-08","Mullet Key, Bay pier","temp","c",12.8
"2010-12-08","Skyway Fishing Pier, North","temp","c",13.7
"2010-12-14","Skyway Fishing Pier, North","temp","c",11.3
"2010-12-15","Anna Maria Island","temp","c",10.5
"2010-12-16","Skyway Fishing Pier, South","temp","c",10.1
"2010-12-21","Skyway Fishing Pier, South","temp","c",13.3
"2010-12-22","Anna Maria Island","temp","c",14.2
"2010-12-22","Mullet Key, Bay pier","temp","c",13
"2010-12-22","Skyway Fishing Pier, North","temp","c",13.4
"2010-12-27","Skyway Fishing Pier, North","temp","c",11.2
"2010-12-28","Skyway Fishing Pier, South","temp","c",11.2
"2010-12-28","Anna Maria Island","temp","c",11.7
"2012-01-04","Skyway Fishing Pier, South","temp","c",15.3
"2012-01-04","Anna Maria Island","temp","c",17.1
"2012-01-05","Mullet Key, Bay pier","temp","c",17.6
"2012-01-06","Skyway Fishing Pier, North","temp","c",15.5
"2012-01-09","Skyway Fishing Pier, North","temp","c",17.9
"2012-03-12","Skyway Fishing Pier, North","temp","c",22.2
"2012-07-11","Philippe Park, NE of, Safety Harbor","temp","c",31.1
"2012-07-11","Snell Island, SE of, Tampa Bay","temp","c",30.3
"2012-07-11","Weedon Island, E of, Old Tampa Bay","temp","c",30.6
"2012-07-11","San Jose, W of, Old Tampa Bay","temp","c",30.9
"2012-07-11","Big Island, W of, Old Tampa Bay","temp","c",30.2
"2012-07-11","HighPoint, 2 mi NE of, Old Tampa Bay","temp","c",30.4
"2012-07-11","C. Campbell Cswy, S of, Old Tampa Bay","temp","c",30.3
"2012-07-11","Howard Frankland Bridge, N of, Old Tampa Bay","temp","c",30.8
"2012-07-11","Old Tampa Bay Park, S of, Mobbly Bay","temp","c",30.6
"2012-07-11","Cooper Point, SE of, Old Tampa Bay","temp","c",30.6
"2012-07-30","Skyway Fishing Pier, North","temp","c",31
"2012-08-08","Snell Island, SE of, Tampa Bay","temp","c",30.1
"2012-08-08","Weedon Island, E of, Old Tampa Bay","temp","c",30.3
"2012-08-08","Big Island, W of, Old Tampa Bay","temp","c",30.1
"2012-08-08","San Jose, W of, Old Tampa Bay","temp","c",30.2
"2012-08-08","Howard Frankland Bridge, N of, Old Tampa Bay","temp","c",30.2
"2012-08-08","HighPoint, 2m NE of, Old Tampa Bay","temp","c",30.5
"2012-08-08","C. Campbell Cswy, S of, Old Tampa Bay","temp","c",30.5
"2012-08-08","Old Tampa Bay Park, S of, Mobbly Bay","temp","c",30.6
"2012-08-08","Cooper Point, SE of, Old Tampa Bay","temp","c",30.4
"2012-08-08","Philippe Park, NE of, Safety Harbor","temp","c",31.2
"2012-09-19","Snell Island, SE of, Tampa Bay","temp","c",27.6
"2012-11-15","Coquina Key, 1.6 miles W of","temp","c",20.6
"2012-11-15","Coquina Key, 1.6 miles W of","temp","c",20.6
"2012-11-15","Big Pass Key, 4.81 miles W of","temp","c",20.6
"2012-11-15","Big Pass Key, 4.81 miles W of","temp","c",20.6
"2012-11-15","Bird Key, 2.7 miles W of","temp","c",20.8
"2012-11-15","Bird Key, 2.7 miles W of","temp","c",20.7
"2012-11-15","Beacon Key, 1.4 miles W of","temp","c",20.8
"2012-11-15","Beacon Key, 1.4 miles W of","temp","c",20.8
"2012-11-15","Harbor Key, 1.7 mile NW of","temp","c",20.8
"2012-11-15","Harbor Key, 1.7 mile NW of","temp","c",20.8
"2012-11-15","Tarpon Key, 4.12 miles E of","temp","c",20.8
"2012-11-15","Tarpon Key, 4.12 miles E of","temp","c",20.5
"2012-11-15","Cow Key, 2.5 miles E of","temp","c",20.8
"2012-11-15","Cow Key, 2.5m E of","temp","c",20.8
"2012-11-15","Mullet Key, 1.25 miles W of","temp","c",20.6
"2012-11-15","Mullet Key, 1.25 miles W of","temp","c",20.5
"2012-11-15","Skeet Key, 4.25 miles W of","temp","c",20.6
"2012-11-15","Skeet Key, 4.25 miles W of","temp","c",20.6
"2012-11-15","Rattlesnake Key, 2.12 miles W of","temp","c",20.9
"2012-11-15","Rattlesnake Key, 2.12 miles W of","temp","c",20.8
"2012-11-15","Passage Key, 1.75 E of","temp","c",21
"2012-11-15","Passage Key, 1.75 E of","temp","c",20.8
"2012-11-15","Egmont Key, 2.4 miles E","temp","c",20.7
"2012-11-15","Egmont Key, 2.4 miles E","temp","c",20.6
"2012-11-20","Albert Whitted, 0.76 miles E of","temp","c",19.6
"2012-11-20","Albert Whitted, 0.76 miles E of","temp","c",19.6
"2012-11-20","Snell Isle, 1.4 miles E of","temp","c",19.8
"2012-11-20","Snell Isle, 1.4 miles E of","temp","c",19.8
"2012-11-20","Picnic Island, 1.21 miles SW of","temp","c",19.6
"2012-11-20","Picnic Island, 1.21 miles SW of","temp","c",19.5
"2012-11-20","MacDill, 1.1 miles SW of","temp","c",19.5
"2012-11-20","MacDill, 1.1 miles SW of","temp","c",19.7
"2012-11-20","Pine Key, 1.0 miles S of","temp","c",19.7
"2012-11-20","Apollo Beach, 4.3 miles SW of","temp","c",19.8
"2012-11-20","Apollo Beach, 4.3 miles SW of","temp","c",19.6
"2012-11-20","Pine Key, 1.0 miles S of","temp","c",19.7
"2012-11-20","Apollo Beach, 7.62 miles W of","temp","c",19.6
"2012-11-20","Apollo Beach, 7.62 miles W of","temp","c",20
"2012-11-20","Bird Key, 2.66 miles W of","temp","c",19.6
"2012-11-20","Bird Key, 2.66 miles W of","temp","c",19.5
"2012-11-20","Coquina Key. 2.80 miles E of","temp","c",19.7
"2012-11-20","Coquina Key. 2.80 miles E of","temp","c",19.6
"2012-11-20","Beacon Key, 2.40 mles W of","temp","c",19.4
"2012-11-20","Beacon Key, 2.40 mles W of","temp","c",19.8
"2012-11-20","Pinellas Point, 1.61 mile SE of","temp","c",19.5
"2012-11-20","Pinellas Point, 1.61 mile SE of","temp","c",19.5
"2012-11-20","Port Manatee, 2.93 miles W of","temp","c",19.7
"2012-11-20","Mullet Key, 3.66 miles SE of","temp","c",19.9
"2012-11-20","Mullet Key, 3.66 miles SE of","temp","c",19.9
"2012-11-20","Port Manatee, 2.93 miles W of","temp","c",19.8
"2012-11-20","Anna Maria Island, 1.67 miles NW of","temp","c",19.5
"2012-11-20","Anna Maria Island, 1.67 miles NW of","temp","c",19.6
"2012-11-20","Egmont Key, 1.73 miles E of","temp","c",19.9
"2012-11-20","Egmont Key, 1.73 miles E of","temp","c",19.9
"2012-11-27","Pine Key, 1.1 miles SW of","temp","c",19.1
"2012-12-10","Albert Whitted Airport, 0.63 miles E of","temp","c",20.7
"2012-12-10","Albert Whitted Airport, 0.63 miles E of","temp","c",20.8
"2012-12-10","Snell Island, 1.4 miles E of","temp","c",21.1
"2012-12-10","Snell Island, 1.4 miles E of","temp","c",20.6
"2012-12-10","MacDill, 1.1 miles SW of","temp","c",20.9
"2012-12-10","MacDill, 1.1 miles SW of","temp","c",20.7
"2012-12-10","Pine Key, 1.0 miles S of","temp","c",22.2
"2012-12-10","Pine Key, 1.0 miles S of","temp","c",20.6
"2012-12-10","Apollo Beach, 4.3 miles SW of","temp","c",21.5
"2012-12-10","Apollo Beach, 4.3 miles SW of","temp","c",21.3
"2012-12-10","Coquina Key, 2.0 E of","temp","c",20.9
"2012-12-10","Coquina Key, 2.0 E of","temp","c",20.9
"2012-12-10","Beacon Key, 2.4 miles W of","temp","c",20.9
"2012-12-10","Beacon Key, 2.4 miles W of","temp","c",20.9
"2012-12-10","Pinellas Point, 3.68 miles S of","temp","c",20.6
"2012-12-10","Pinellas Point, 3.68 miles S of","temp","c",20.5
"2012-12-10","Mullet Key, 3.65 miles E of","temp","c",20.9
"2012-12-10","Mullet Key, 3.65 miles E of","temp","c",20.9
"2012-12-10","Anna Maria Island, 1.67 mile NE of","temp","c",20.9
"2012-12-10","Anna Maria Island, 1.67 mile NE of","temp","c",20.4
"2012-12-10","Skyway Fishing Pier, North","temp","c",21
"2012-12-11","Mullet Key, Bay pier","temp","c",20.9
"2012-12-17","Mullet Key, Bay pier","temp","c",20.8
"2012-12-17","Skyway Fishing Pier, North","temp","c",20.5
"2012-12-18","Mead Point, Perico Bayou","temp","c",21.6
"2012-12-18","School Key, Lower Tampa Bay","temp","c",21.6
"2012-12-18","Paradise Island, 1.6 miles NW of, Lower Tampa Bay","temp","c",21.2
"2012-12-18","Harbor Key, 1.7 mi NW of, Lower Tampa Bay","temp","c",21.1
"2012-12-18","Joe Island, 0.57 mi NW of","temp","c",21.6
"2012-12-18","Skyway Fishing Pier, South","temp","c",21.4
"2012-12-19","Anna Maria Island","temp","c",21.8
"2012-12-19","Snell Island, SE of, Tampa Bay","temp","c",20.8
"2012-12-19","Weedon Island, E of, Old Tampa Bay","temp","c",20.8
"2012-12-19","Big Island, W of, Old Tampa Bay","temp","c",20.8
"2012-12-19","San Jose, W of, Old Tampa Bay","temp","c",20.9
"2012-12-19","Howard Frankland Bridge, N of, Old Tampa Bay","temp","c",20.8
"2012-12-19","HighPoint, 2 mi NE of, Old Tampa Bay","temp","c",20.8
"2012-12-19","C. Campbell Cswy, S of, Old Tampa Bay","temp","c",20.8
"2012-12-19","Old Tampa Bay Park, S of, Mobbly Bay","temp","c",20.6
"2012-12-19","Cooper Point, SE of, Old Tampa Bay","temp","c",20.6
"2012-12-19","Philippe Park, NE of, Safety Harbor","temp","c",21.3
"2012-12-26","Mullet Key, Bay pier","temp","c",17.5
"2012-12-26","School Key, Lower Tampa Bay","temp","c",17.1
"2012-12-26","Joe Island, 0.57 mi NW of","temp","c",18
"2012-12-26","Harbor Key, 1.7 mi NW of, Lower Tampa Bay","temp","c",18
"2012-12-26","Skyway Fishing Pier, North","temp","c",17.8
"2012-12-26","Paradise Island, 1.6 miles NW of, Lower Tampa Bay","temp","c",17.6
"2012-12-26","Skyway Fishing Pier, South","temp","c",17.8
"2012-12-26","Anna Maria Island","temp","c",18.8
"2013-01-02","Anna Maria Island","temp","c",17.2
"2013-01-02","Skyway Fishing Pier, North","temp","c",16.9
"2013-01-02","Mullet Key, Bay pier","temp","c",17.1
"2013-01-03","Skyway Fishing Pier, South","temp","c",17
"2013-01-07","Mullet Key, Bay pier","temp","c",18.3
"2013-01-07","Skyway Fishing Pier, North","temp","c",17.9
"2013-01-08","Skyway Fishing Pier, South","temp","c",18.2
"2013-01-09","Anna Maria Island","temp","c",18.9
"2013-01-10","Snell Island, SE of, Tampa Bay","temp","c",18.8
"2013-01-10","Weedon Island, E of, Old Tampa Bay","temp","c",20.2
"2013-01-10","San Jose, W of, Old Tampa Bay","temp","c",19.6
"2013-01-10","Big Island, W of, Old Tampa Bay","temp","c",19.4
"2013-01-10","Howard Frankland Bridge, N of, Old Tampa Bay","temp","c",19.7
"2013-01-10","HighPoint, 2 mi NE of, Old Tampa Bay","temp","c",20
"2013-01-10","C. Campbell Cswy, S of, Old Tampa Bay","temp","c",19.4
"2013-01-10","Old Tampa Bay Park, S of, Mobbly Bay","temp","c",19.9
"2013-01-10","Cooper Point, SE of, Old Tampa Bay","temp","c",20.7
"2013-01-10","Philippe Park, NE of, Safety Harbor","temp","c",21.1
"2013-01-14","North Shore Park Beach, St. Petersburg","temp","c",22.4
"2013-01-14","Skyway Fishing Pier, North","temp","c",20.2
"2013-01-15","Mullet Key, Bay pier","temp","c",20.7
"2013-01-15","Skyway Fishing Pier, South","temp","c",20.9
"2013-01-15","Mead Point, Perico Bayou","temp","c",22.3
"2013-01-15","School Key, Lower Tampa Bay","temp","c",21.9
"2013-01-15","Paradise Island, 1.6 miles NW of, Lower Tampa Bay","temp","c",21.6
"2013-01-16","Two Brothers Island, S of","temp","c",23.2
"2013-01-16","Anna Maria Island","temp","c",21.8
"2013-01-16","Joe Island, 0.57 miles NW of","temp","c",22.8
"2013-01-16","Harbor Key, 1.7 mi NW of, Lower Tampa Bay","temp","c",20.8
"2013-01-22","Skyway Fishing Pier, South","temp","c",18.6
"2013-01-23","Anna Maria Island","temp","c",18.6
"2013-01-23","Mullet Key, Bay pier","temp","c",17.2
"2013-01-23","Skyway Fishing Pier, North","temp","c",17.2
"2013-01-24","Snell Island, SE of, Tampa Bay","temp","c",17.6
"2013-01-24","Weedon Island, E of, Old Tampa Bay","temp","c",17
"2013-01-24","Big Island, W of, Old Tampa Bay","temp","c",17.4
"2013-01-24","San Jose, W of, Old Tampa Bay","temp","c",17.8
"2013-01-24","HighPoint, 2 mi NE of, Old Tampa Bay","temp","c",16.9
"2013-01-24","Howard Frankland Bridge, N of, Old Tampa Bay","temp","c",17.9
"2013-01-24","C. Campbell Cswy, S of, Old Tampa Bay","temp","c",17.7
